id,text,label,language,original
553548567420628992,एएफपी की रिपोर्ट है कि पूर्वी पेरिस में कोषेर स्टोर में 2 लोग मारे गए हैं और 5 बंधक बनाए गए हैं; चार्ली हेब्दो के शूटरों से अलग घटना.,unverified,Hindi,"afp reports there are 2 dead, and 5 hostages being held in the kosher store in eastern paris; separate incident to charlie hebdo shooters."
705093513076015104,大量人在特朗普、克林顿获胜后搜索“如何移居加拿大” URL URL,unverified,Chinese,"tons of people searching ""how to move to canada"" following trump, clinton wins URL URL"
687617323235147776,非常悲伤的消息。 《卫报》报道伟大的艾伦·里克曼去世，享年 69 岁。 URL,non-rumor,Chinese,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69. URL
516475930097643520,突破：从#hongkong 到#ferguson 表现出团结；举起手来，不要拍摄香港抗议 URL,unverified,Chinese,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests URL"
517053056211357696,疾病预防控制中心已确认达拉斯的患者埃博拉病毒检测呈阳性。下午 4 点，我们将在 khou 11 新闻频道播出更多内容。,TRUE,Chinese,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.
693344498953383936,我们。海军派舰艇靠近南海有争议岛屿，挑战中国、台湾和越南的主权主张。网址,non-rumor,Chinese,"u.s. navy sends ship near contested island in south china sea to challenge claims by china, taiwan and vietnam. URL"
691986377584549888,视频显示叙利亚小镇 #madaya 遭受饥饿的痛苦。网址 网址,non-rumor,Chinese,videos show suffering of starving in syrian town of #madaya. URL URL
521922785254580225,#live from #kobane border: growing concern that #isis has been using chemical weapons against #kurdish fighters. URL,unverified,English,#live from #kobane border: growing concern that #isis has been using chemical weapons against #kurdish fighters. URL
532275383430041600,कैंसर यूआरएल यूआरएल से शुगरहिल गैंग के बड़े बैंक हैंक की 57 साल की उम्र में मृत्यु हो गई,TRUE,Hindi,sugarhill gang's big bank hank dies at 57 from cancer URL URL
693549273468764160,"her father shot her in the head, as an ""honor killing"" URL via @nytopinion URL",non-rumor,English,"her father shot her in the head, as an ""honor killing"" URL via @nytopinion URL"
689694470779097088,警方称，两名枪手在巴基斯坦大学袭击中丧生，据报道其他人仍在开枪,non-rumor,Chinese,"two gunmen killed in pakistan university attack, police say, with reports others still firing URL"
516729950091493376,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!",TRUE,English,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!"
531300385248800768,据称，ISIS 头目阿布·贝克尔·巴格达迪在美国空袭中受重伤：URL,unverified,Chinese,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike: URL"
764449685897568256,快乐#lefthandersday 网址,non-rumor,Chinese,happy #lefthandersday URL
732971411157880832,这是 $tgt Target 自从实施跨性别卫生间政策以来的股价的有趣观察... URL,unverified,Chinese,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy... URL
693465666259656705,तुर्की का दावा है कि रूसी विमान ने उसके हवाई क्षेत्र का उल्लंघन किया और राजदूत यूआरएल को तलब किया,non-rumor,Hindi,turkey claims russian plane violated its airspace and summons ambassador URL
536738726693847041,20 世纪 70 年代传奇的平等主义乐高写给父母的信 URL,TRUE,Chinese,legendary egalitarian 1970s letter from lego to parents URL
692472216135569409,"मिशिगन सरकार. @onetoughnerd: #flintwatercrisis ""कई और"" बच्चों को प्रभावित कर सकता है। यूआरएल यूआरएल",non-rumor,Hindi,"michigan gov. @onetoughnerd: #flintwatercrisis may affect ""many more"" children. URL URL"
524950339074523137,@wcuddington 在渥太华现场拍摄的精彩照片 URL URL,TRUE,Chinese,dramatic photos from @wcuddington on the scene in ottawa URL URL
489794369487380480,ब्रेकिंग: यूक्रेन में रूसी सीमा के पास मलेशियाई एयरलाइंस के यात्री को 'गोली मार दी गई' यूआरएल यूआरएल,FALSE,Hindi,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine URL URL
514067907475959808,फ्लोरिडा की महिला ने रियलिटी टीवी स्टार बनने के लिए डेली मेल के जरिए यूआरएल के लिए सर्जरी के जरिए तीसरा स्तन जोड़ा,FALSE,Hindi,florida woman surgically adds third breast in bid to become reality tv star URL via daily mail
716461257025581056,.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL,unverified,English,.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL
407191144880439298,"मैं अभी भी उस पॉल वॉकर वाली स्थिति में हूँ, मुझे विश्वास नहीं हो रहा कि उसकी मृत्यु हो गई, ख़ासकर एक कार में।",TRUE,Hindi,im still on that paul walker situation i can't believe he died especially in a car.
538218607822770176,#ferguson：一名孕妇在车内被警察豆袋子弹击中后失去了眼睛,TRUE,Chinese,a pregnant woman lost her eye after getting shot with a police bean bag round while she was in her car in #ferguson: URL
766299795833102336,"प्रारंभिक डीक्यू के बाद, बहाल हुई अमेरिकी महिलाएं फाइनल में जगह बनाने के लिए 4x100 मीटर रिले को फिर से दौड़ेंगी। यूआरएल यूआरएल",non-rumor,Hindi,"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final. URL URL"
407213757048160256,r.i.p paul walker.... he died doing what he loved... and that's going fast. URL,TRUE,English,r.i.p paul walker.... he died doing what he loved... and that's going fast. URL
529857740059860992,प्रिय राष्ट्रपति ओबामा...ऐसा लगता है कि घर पर रहने वाली माताएं भी मतदान करती हैं।,FALSE,Hindi,dear president obama...it looks like stay-at-home moms vote too.
