,id,text,label,language
1049,705093513076015104,"tons of people searching ""how to move to canada"" following trump, clinton wins URL URL",unverified,English
1050,672539897899577344,mass shootings list. reagan - 11 bush sr - 12 clinton - 23 bush jr - 16 obama - 162 #sanbernadino,false,English
1051,672219174463275008,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country."" URL URL",false,Chinese
1052,544319274072817664,"ray hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",true,Hindi
1053,765779159176077312,"oil tanker hijacked off malaysian port of kuantan and taken into indonesian waters, malaysian maritime officials say URL",non-rumor,Chinese
1054,614604580601597953,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling URL URL",true,English
1055,691608761128067072,29 times @msleamichele's instagram inspired us to live a healthier life: URL URL,non-rumor,Chinese
1056,693060960001597440,mark zuckerberg is now richer than the koch brothers 💰 URL URL,non-rumor,Hindi
1057,767814876433571840,"rudy giuliani rips @hillaryclinton for dragging colin powell into email scandal: ""she lies every day."" URL",non-rumor,Chinese
1058,764931593303646208,"fox news host claims hillary clinton had seizure on camera, has 'secret' health issues URL URL",unverified,English
1059,604625816992002049,"the kissing islands, greenland. URL",false,Hindi
1060,693804277031157761,unstoppable! novak djokovic is now a perfect 6-for-6 in australian open finals after his win over andy murray. URL,non-rumor,English
1061,726043971911213057,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL",unverified,Hindi
1062,692665281362202624,"we've devoted 24 pages to #batman v #superman, interviewing @zacksnyder, @benaffleck, henry cavill, @galgadot... URL",non-rumor,Hindi
1063,614628865353351168,the white house takes on rainbow hues in celebrating #scotusmarriage decision: URL URL,true,Chinese
1064,544512664769396736,"breaking: police enter #lindt cafe, hostages flee URL #sydneysiege URL",true,Hindi
1065,644329878876237824,alert: tsunami advisory issued for southern california from 3-7 a.m. local time. stay away from ocean and shoreline. #cawx #tsunami,non-rumor,Chinese
1066,626546123713474560,this is how people in china are riding escalators after a horrific accident URL URL,false,English
1067,669259395902152704,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL",false,Chinese
1068,767698691205410816,#donaldtrump's son spoke about his father's decision to visit flood-damaged louisiana while pres. obama played golf. URL,non-rumor,English
1069,613294443878305796,cops who arrested dylann roof treated him to a burger king URL URL,false,Chinese
1070,544278985249550337,geoblock lifted on #abcnews24. streaming coverage of the martin place siege in sydney here URL,true,Hindi
1071,707604196812591104,developing: president obama will be attending sxsw festival instead of nancy reagan's funeral. URL,unverified,Hindi
1072,672828403016429568,obama plans executive action on gun control; white house admits it will not prevent mass shootings URL,false,Hindi
1073,614610920782888960,there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. URL,true,Chinese
1074,744390771869102080,one of the men who wanted to copy the #orlando shooter was stopped in l.a. he was a liberal democrat and #berniebro. URL,unverified,English
1075,640107106943766528,"10,000 refugees expected in austria today, per the red cross. about 20 percent are sick or injured. URL",false,Chinese
1076,644229386149888001,"greek customs captured containers of weapons and ammunition going to refugee camps in europe as ""plastic furniture"" URL",false,Hindi
1077,692516224245235712,.@potus reflects on the importance of taking his daughters to visit the @holocaustmuseum. #holocaustremembranceday URL,non-rumor,English
1078,650046859537448960,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL,true,English
1079,656523458139045889,is your drug dealer charging you more because of the 5p bag charge? let us know! ring 101 now URL,unverified,Hindi
1080,732981604826677249,target says boycott over transgender bathroom policy isn't hurting sales URL,unverified,Chinese
1081,724661834419048448,"hey guys, target isn't backing down check the usa today article about the boycott URL",unverified,Chinese
1082,687748306571804672,harry potter fans are posting incredibly moving tributes to severus snape and alan rickman: URL URL,non-rumor,Hindi
1083,701175292937707520,"sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%. #nvcaucus URL",unverified,English
1084,689867195657101312,"13 questions with @madisonbeer, the 16-year-old singer @justinbieber discovered on youtube: URL URL",non-rumor,English
1085,615689290706595840,.@whitehouse in rainbow colors for #scotusmarriage? here's what i think about that decision: URL,true,Chinese
1086,693546915892428800,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting URL URL,non-rumor,English
1087,706933939953344514,bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL,unverified,Hindi
1088,651959206287908868,"donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo. URL URL",false,Hindi
1089,642027433693171712,".@berniesanders says @realdonaldtrump is ""using racism as a way to attract votes"" #bernieoncnn URL URL",false,English
1090,641972184412327937,alert! islam taught in tennessee schools URL #wakeupamerica #tcot #wethepeople #pjnet #ccot URL,true,English
1091,544520042810200064,"#sydneysiege is over. 2 confirmed dead, #prayforsydney #prayforsydneyhostages #sydney #hostages",true,Chinese
1092,742678930516123650,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something. URL,unverified,Hindi
1093,544391176137089024,"hostage taker in sydney cafe demands isis flag and call with australian pm, sky news reports. URL #sydneysiege",true,Chinese
1094,618449248179191808,girl killed in her sleep from wearing earbuds while iphone was charging - URL URL,false,English
1095,742012307694223361,#orlando oh look the muslim shooter was also a democrat! URL,unverified,Chinese
1096,751856580874960897,"should say ""labor unions aligned with @hillaryclinton"" stopped dems from saying no tpp-they don't speak for nurses URL",unverified,Chinese
1097,525023025792835585,#ripnathancirillo rt @globeandmail: soldier killed at war memorial identified as cpl. nathan cirillo #ottawashooting URL,true,English
1098,658786161733734400,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,Chinese
1099,618805892222468096,jay z and beyoncé want to buy rights to the confederate flag: URL URL,false,English
1100,780882510645370880,chelsea clinton implies here that marijuana can kill you. uhh URL,unverified,English
1101,693146363685642240,"watch one direction's original #xfactoruk auditions from 2010, where it all began URL URL",non-rumor,Hindi
1102,618192748735299584,"the kissing islands, greenland! URL",false,Hindi
1103,682996350909157376,turkey's president says all he wants is same powers as hitler URL URL,non-rumor,Hindi
1104,667379734343471104,donald trump is the new adolf hitler URL,false,Chinese
1105,525056576038518785,soldier killed in canada shooting was a young reservist with a six-year-old son URL URL,true,Hindi
1106,693086218276474880,"oh, i'm so ready to watch @zaynmalik's #pillowtalk on mtv tonight at 8:15p. URL URL",non-rumor,Chinese
1107,667487418388488192,"the picture of a syrian child ""surrendering"" to a camera is real. URL URL",true,Hindi
1108,524923676484177920,breaking - shooting on parliament hill. rcmp have weapons drawn #cdnpoli URL,true,Hindi
1109,668849913678209024,that superman poster is legit: URL URL,true,Hindi
1110,544367462012432384,"more: police confirm 3 hostages escape sydney cafe, unknown number remain inside URL #sydneysiege",true,English
1111,691632238035886081,"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says URL",non-rumor,Hindi
1112,658462819667615744,"the father of steve jobs, the founder of apple, was a refugee from syria URL URL",false,Chinese
1113,748543642323783681,"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers URL URL",unverified,Chinese
1114,765859710503378944,"top north korean diplomat who disappeared from london embassy has defected to south korea, seoul confirms URL",non-rumor,Hindi
1115,614650850393391104,wow! what a way to end this historic day! URL #lovewins #loveislove #equalityforall #lgbt URL,true,English
1116,673664899571060736,72 dhs employees on terrorist watch list URL via @kredo0 URL,false,Chinese
1117,620835698514464768,translucent butterfly - beautiful! URL,false,English
1118,723644048867774464,niagara falls turned purple on the day prince died: URL URL,unverified,English
1119,665309822208729088,breaking: five explosions heard near bataclan concert hall in paris: reuters witness URL,non-rumor,Hindi
